target,donor,weighted_ks,mean_ks,marginal_energy,sinkhorn_wasserstein
39,35,0.1179120069224843,0.1587670152219145,1.5356423773884598,0.2441990136890207
39,36,0.0904095442678863,0.148274302668414,1.855851768568046,0.2408009767504499
39,37,0.1332002259856608,0.1738946692524754,1.5021887485090744,0.3141055761396459
39,45,0.0633700713649385,0.0694403324513467,0.4149697707443996,0.1518337675815984
39,46,0.0874331318052328,0.0740695860704322,0.3896829143443323,0.1936646967077588
39,47,0.0475336859294718,0.1151191958381799,1.6326396964753809,0.2420490983777539
39,48,0.0518694459492963,0.0584468705739916,0.409398869801413,0.1507047802979587
39,49,0.057809825126727,0.0854790083557029,1.1528141371290688,0.1594023524596292
39,50,0.0355190281967648,0.0692048582415095,0.4921026244416863,0.1529722685400273
39,51,0.0865174786744263,0.156241540132888,1.7485486531110148,0.2359715648108682
39,52,0.070737288197769,0.1402377798062595,1.8093881331518984,
39,53,0.0713030044142514,0.0596824345453599,0.3605088337238061,0.1957476255110198
39,54,0.1693718082041644,0.1804161850580331,1.9900372397325203,0.5194056352880075
39,55,0.1471077848332649,0.1607377794635122,1.7248976651334147,0.3764884318470484
39,56,0.1453716748745377,0.1461237546871507,0.9567285843568516,0.4223403929213106
39,57,0.2025153793777639,0.1823119735743956,1.924624672401619,0.4448172912801745
39,58,0.2009094140625355,0.1383458601867877,0.8057536794944881,0.4938039173659046
39,59,0.2828171474717664,0.2036168927520991,1.4244639184374643,0.6660553957509638
39,60,0.1773458427341985,0.1176642948842211,0.4754631064838938,0.4164388403666711
39,61,0.30332241359925,0.2263238158228682,1.3066372908871775,0.711568195454463
39,62,0.2762055252434969,0.2229452137484688,0.6713586090401048,0.6870993042116134
39,63,0.2937417339645491,0.1671726923904214,0.6670268419807919,0.664317714710702
39,64,0.3188588182396694,0.2267602471781943,2.172465368092612,0.8386165469635289
39,65,0.2607608972807892,0.191078189201548,2.279921121919109,0.69370275001097
39,66,0.2707150160043646,0.2060600118520012,2.348698738031195,0.706159668917877
40,1,0.0949554404284095,0.1623259012927247,1.193237933154449,0.4201736576417842
40,2,0.0551020484375381,0.1678983611294798,1.3803179693286944,0.2891997238468151
40,3,0.0335834178075572,0.1652747032726473,1.1229554672590218,0.3731461987074563
40,4,0.0321103670574082,0.1662096421528726,1.100396141065485,0.308470773220217
40,5,0.0756688093506358,0.1352659276909219,1.0956806741759395,0.2483829994292608
40,6,0.0231217496782914,0.1608807685135783,1.293989258241632,0.3415460433876097
40,7,0.0457405583079566,0.2058261374129032,1.2695906297451287,0.4035968847780353
40,8,0.0667911151376554,0.1628490616930881,1.356212000723206,0.3156667511492647
40,9,0.0342921497817978,0.0830502350906194,0.3179605776934437,0.2357934561923979
40,10,0.0785796975018824,0.1614747541359484,1.3022643481965726,0.2984415276407607
40,11,0.0580215114449454,0.1626002550973349,1.2082839042062117,0.3325788946696403
40,12,0.0440373319564419,0.1275194294466333,0.9611121765280416,0.2815691828457927
40,13,0.0340047578918675,0.0896115314510529,0.3378756007517533,0.2516407021543568
40,14,0.0340590539841874,0.0936601654167069,0.5240140323506252,0.278219670428209
40,15,0.034456601640709,0.1024858840113811,0.5520480133066359,
40,16,0.0202797851789757,0.0898911361516804,0.5087192522389122,0.2238569043609898
40,17,0.1291930563170749,0.1227695791245742,0.481470307452594,0.3231278195198029
40,18,0.0750744482607828,0.1516604731221175,1.034435051786459,0.3217045540078655
